Rk,Player,Nation,Pos,Squad,Age,Born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,league,season
452,Kevin Stöger,at AUT,MF,Bochum,28,1993,32,29,2599,28.9,5,3,8,2,3,3,3,0,0.17,0.1,0.28,0.07,0.17,bundesliga,2022-2023
453,Niklas Süle,de GER,DF,Dortmund,26,1995,29,23,2118,23.5,2,3,5,2,0,0,2,0,0.08,0.13,0.21,0.08,0.21,bundesliga,2022-2023
454,Ivan Šunjić,ba BIH,MF,Hertha BSC,25,1996,18,12,993,11.0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
455,Mattias Svanberg,se SWE,MF,Wolfsburg,23,1999,32,21,1835,20.4,4,6,10,4,0,0,4,0,0.2,0.29,0.49,0.2,0.49,bundesliga,2022-2023
456,Dominik Szoboszlai,hu HUN,"MF,FW",RB Leipzig,21,2000,31,28,2444,27.2,6,8,14,5,1,1,5,2,0.22,0.29,0.52,0.18,0.48,bundesliga,2022-2023
457,Alexander Sørloth,no NOR,FW,RB Leipzig,26,1995,1,0,6,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
458,Jonathan Tah,de GER,DF,Leverkusen,26,1996,33,28,2487,27.6,1,0,1,1,0,0,6,0,0.04,0.0,0.04,0.04,0.04,bundesliga,2022-2023
459,Edmond Tapsoba,bf BFA,DF,Leverkusen,23,1999,33,32,2871,31.9,1,0,1,0,1,2,5,0,0.03,0.0,0.03,0.0,0.0,bundesliga,2022-2023
460,Niklas Tauer,de GER,FW,Mainz 05,21,2001,3,0,93,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
461,Mathys Tel,fr FRA,MF,Bayern Munich,17,2005,22,1,417,4.6,5,0,5,5,0,0,2,0,1.08,0.0,1.08,1.08,1.08,bundesliga,2022-2023
462,Semir Telalovic,de GER,FW,Gladbach,22,1999,3,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
463,Simon Terodde,de GER,FW,Schalke 04,34,1988,32,21,1823,20.3,5,0,5,5,0,1,5,0,0.25,0.0,0.25,0.25,0.25,bundesliga,2022-2023
464,Malick Thiaw,de GER,DF,Schalke 04,20,2001,3,3,270,3.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
465,Jan Thielmann,de GER,"MF,FW",Köln,20,2002,23,6,869,9.7,2,2,4,2,0,0,5,0,0.21,0.21,0.41,0.21,0.41,bundesliga,2022-2023
466,Morten Thorsby,no NOR,MF,Union Berlin,26,1996,24,8,833,9.3,1,1,2,1,0,0,3,0,0.11,0.11,0.22,0.11,0.22,bundesliga,2022-2023
467,Marcus Thuram,fr FRA,FW,Gladbach,24,1997,30,28,2513,27.9,13,6,19,13,0,0,3,0,0.47,0.21,0.68,0.47,0.68,bundesliga,2022-2023
468,Steffen Tigges,de GER,FW,Köln,24,1998,30,17,1596,17.7,6,1,7,6,0,0,1,0,0.34,0.06,0.39,0.34,0.39,bundesliga,2022-2023
469,Umut Tohumcu,de GER,MF,Hoffenheim,17,2004,8,2,271,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
470,Tiago Tomás,pt POR,"FW,MF",Stuttgart,20,2002,27,16,1291,14.3,3,3,6,3,0,0,2,0,0.21,0.21,0.42,0.21,0.42,bundesliga,2022-2023
471,Keke Topp,de GER,FW,Schalke 04,18,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
472,Almamy Touré,ml MLI,DF,Eintracht Frankfurt,26,1996,7,5,398,4.4,0,1,1,0,0,0,1,0,0.0,0.23,0.23,0.0,0.23,bundesliga,2022-2023
473,Lucas Tousart,fr FRA,MF,Hertha BSC,25,1997,33,33,2944,32.7,5,2,7,5,0,0,1,0,0.15,0.06,0.21,0.15,0.21,bundesliga,2022-2023
474,Kevin Trapp,de GER,GK,Eintracht Frankfurt,32,1990,33,33,2970,33.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
475,Christopher Trimmel,at AUT,MF,Union Berlin,35,1987,25,20,1811,20.1,0,6,6,0,0,0,1,0,0.0,0.3,0.3,0.0,0.3,bundesliga,2022-2023
476,Tuta,br BRA,DF,Eintracht Frankfurt,23,1999,31,30,2718,30.2,2,1,3,2,0,0,8,0,0.07,0.03,0.1,0.07,0.1,bundesliga,2022-2023
477,Sven Ulreich,de GER,GK,Bayern Munich,33,1988,3,3,270,3.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
478,Lauren Ulrich,de GER,MF,Stuttgart,17,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
479,Dayot Upamecano,fr FRA,DF,Bayern Munich,23,1998,29,27,2348,26.1,0,1,1,0,0,0,6,1,0.0,0.04,0.04,0.0,0.04,bundesliga,2022-2023
480,Filip Uremović,hr CRO,DF,Hertha BSC,25,1997,22,21,1726,19.2,0,0,0,0,0,0,8,1,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
481,Jere Uronen,fi FIN,DF,Schalke 04,28,1994,11,9,676,7.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
482,Mark Uth,de GER,"FW,MF",Köln,30,1991,3,0,46,0.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
483,Josha Vagnoman,de GER,"MF,DF",Stuttgart,21,2000,23,16,1479,16.4,2,2,4,2,0,0,3,1,0.12,0.12,0.24,0.12,0.24,bundesliga,2022-2023
484,Ruben Vargas,ch SUI,MF,Augsburg,23,1998,23,13,1130,12.6,3,4,7,3,0,0,4,0,0.24,0.32,0.56,0.24,0.56,bundesliga,2022-2023
485,Renato Veiga,pt POR,DF,Augsburg,19,2003,13,7,639,7.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
486,Miloš Veljković,rs SRB,DF,Werder Bremen,26,1995,29,25,2266,25.2,1,2,3,1,0,0,2,0,0.04,0.08,0.12,0.04,0.12,bundesliga,2022-2023
487,Micky van de Ven,nl NED,DF,Wolfsburg,21,2001,33,33,2970,33.0,1,1,2,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,bundesliga,2022-2023
488,Gabriel Vidovic,hr CRO,MF,Bayern Munich,18,2003,1,0,19,0.2,0,1,1,0,0,0,0,0,0.0,4.74,4.74,0.0,4.74,bundesliga,2022-2023
489,Kevin Vogt,de GER,DF,Hoffenheim,30,1991,22,22,1775,19.7,0,0,0,0,0,0,8,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
490,Aster Vranckx,be BEL,MF,Wolfsburg,19,2002,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
491,Robert Wagner,de GER,MF,Freiburg,19,2003,4,0,38,0.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
492,Luca Waldschmidt,de GER,"FW,MF",Wolfsburg,26,1996,18,4,523,5.8,4,0,4,3,1,1,0,0,0.69,0.0,0.69,0.52,0.52,bundesliga,2022-2023
493,Paul Wanner,de GER,MF,Bayern Munich,16,2005,2,0,25,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
494,Julian Weigl,de GER,MF,Gladbach,26,1995,23,21,1894,21.0,1,0,1,0,1,1,6,0,0.05,0.0,0.05,0.0,0.0,bundesliga,2022-2023
495,Nelson Weiper,de GER,FW,Mainz 05,17,2005,9,0,99,1.1,2,0,2,2,0,0,0,0,1.82,0.0,1.82,1.82,1.82,bundesliga,2022-2023
496,Mitchell Weiser,de GER,MF,Werder Bremen,28,1994,30,29,2516,28.0,2,9,11,2,0,0,7,0,0.07,0.32,0.39,0.07,0.39,bundesliga,2022-2023
497,Noah Weißhaupt,de GER,MF,Freiburg,20,2001,18,3,427,4.7,0,1,1,0,0,0,0,0,0.0,0.21,0.21,0.0,0.21,bundesliga,2022-2023
498,Marcel Wenig,de GER,MF,Eintracht Frankfurt,18,2004,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
499,Timo Werner,de GER,"FW,MF",RB Leipzig,26,1996,27,23,1937,21.5,9,3,12,9,0,0,2,0,0.42,0.14,0.56,0.42,0.56,bundesliga,2022-2023
500,Silvan Widmer,ch SUI,"MF,DF",Mainz 05,29,1993,26,19,1688,18.8,2,2,4,2,0,0,0,0,0.11,0.11,0.21,0.11,0.21,bundesliga,2022-2023
501,Patrick Wimmer,at AUT,"MF,FW",Wolfsburg,21,2001,26,23,1648,18.3,4,8,12,4,0,0,7,0,0.22,0.44,0.66,0.22,0.66,bundesliga,2022-2023
502,Jonas Wind,dk DEN,FW,Wolfsburg,23,1999,24,15,1291,14.3,6,0,6,6,0,1,1,0,0.42,0.0,0.42,0.42,0.42,bundesliga,2022-2023
503,Frederik Winther,dk DEN,DF,Augsburg,21,2001,1,1,90,1.0,0,1,1,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,bundesliga,2022-2023
504,Florian Wirtz,de GER,"FW,MF",Leverkusen,19,2003,17,11,1090,12.1,1,6,7,1,0,0,4,0,0.08,0.5,0.58,0.08,0.58,bundesliga,2022-2023
505,Hannes Wolf,at AUT,MF,Gladbach,23,1999,18,4,449,5.0,1,1,2,1,0,0,0,0,0.2,0.2,0.4,0.2,0.4,bundesliga,2022-2023
506,Marius Wolf,de GER,DF,Dortmund,27,1995,25,17,1570,17.4,1,1,2,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,bundesliga,2022-2023
507,Jeong Woo-yeong,kr KOR,"MF,FW",Freiburg,22,1999,26,4,653,7.3,1,1,2,1,0,0,2,0,0.14,0.14,0.28,0.14,0.28,bundesliga,2022-2023
508,Kelvin Yeboah,it ITA,FW,Augsburg,22,2000,13,3,353,3.9,1,1,2,1,0,0,0,0,0.25,0.25,0.51,0.25,0.51,bundesliga,2022-2023
509,Maya Yoshida,jp JPN,DF,Schalke 04,33,1988,29,28,2553,28.4,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
510,Dan-Axel Zagadou,fr FRA,DF,Stuttgart,23,1999,17,14,1271,14.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
511,Rodrigo Zalazar,uy URU,"MF,FW",Schalke 04,22,1999,22,15,1321,14.7,1,6,7,1,0,0,4,0,0.07,0.41,0.48,0.07,0.48,bundesliga,2022-2023
512,Aaron Zehnter,de GER,MF,Augsburg,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
513,Robin Zentner,de GER,GK,Mainz 05,27,1994,26,26,2340,26.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
514,Michael Zetterer,de GER,GK,Werder Bremen,27,1995,2,1,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,bundesliga,2022-2023
515,Simon Zoller,de GER,"FW,MF",Bochum,31,1991,27,19,1457,16.2,3,2,5,3,0,0,5,0,0.19,0.12,0.31,0.19,0.31,bundesliga,2022-2023
